document_id,category,original_text,stemmed_text,word_count,keyword_percentage
15219,Questions,"How to use getSelectionStart and getSelectionEnd of TextViewwhen user touches? 
 I want get text like phone number inside a textView by parcing, and i want use this getSelectionStart(), but it dosen't work? ? can someone give me an example please.","how to use getselectionstart and getselectionend of textviewwhen user touch ? i want get text like phone number inside a textview by parcing , and i want use this getselectionstart -LRB- -RRB- , but it dose n't work ? ? can someone give me an example please .",41,0.5
15220,Questions,"What in the best Excel book for non-programmers? 
 I've been asked to help a friend that is a non-programmer to understand Excel formulas, particularly the less linear ones such as 'if' and 'vlookup', is there a book I could recommend?","what in the best excel book for non-programmer ? i 've be ask to help a friend that be a non-programm to understand excel formula , particularly the less linear one such as ` if ' and ` vlookup ' , be there a book i could recommend ?",41,1
15221,Questions,"Dojo Reload Grid Data Using a JsonRestStore
 How do I reload the data of a grid using a JsonRestStore ? With a normal store I could call close() and then set the url property again, but a JsonRestStore does not have an url, only a target. I also tried to set the store of the grid again using setStore , but this killed the grid completely.","dojo reload grid data use a jsonreststore how do i reload the data of a grid use a jsonreststore ? with a normal store i could call close -LRB- -RRB- and then set the url property again , but a jsonreststore do not have an url , only a target . i also try to set the store of the grid again use setstore , but this kill the grid completely .",66,0.75
15222,Questions,"Eclipse Indigo does not allow Override for non Activity overwritten methods
 I am using Eclipse Indigo for Android development. The problem i face is that it does not allow Override for non Activity overwritten methods. For example if i implement onErrorListner of MediaPlayer and i set attribute Override with it then it gives the following compile time error: And to fix this problem, i am suggested the following Tough removing the Override fixes the issue but why does it complain about it and also removing it may cause stopping some functionality of its parent etc? ? I have downloaded many examples which use this @Override attribute with non-activity methods which proves that this is used and i might be missing some obvious thing. But i cannot run these examples in Eclipse Indigo without removing these @Override attributes from all the classes. Why? Any help is greatly appreciated.","eclipse indigo do not allow override for non activity overwritten method i be use eclipse indigo for android development . the problem i face be that it do not allow override for non activity overwritten method . for example if i implement onerrorlistner of mediaplayer and i set attribute override with it then it give the following compile time error : and to fix this problem , i be suggest the follow tough remove the override fix the issue but why do it complain about it and also remove it may cause stop some functionality of its parent etc ? ? i have download many example which use this @ override attribute with non-activity method which prove that this be use and i might be miss some obvious thing . but i can not run these example in eclipse indigo without remove these @ override attribute from all the class . why ? any help be greatly appreciate .",147,1
15223,Questions,"Google Analytics Simple visitors count
 I am new to GA and I have the following scenario: I have a website that does not require the GA services at all except for one page. This page's URL something like this:  What I try to achieve is to count the visitors for the different events specified in the parameter. (So later I can retrieve this information and I can show how many people visited a particular event's site). I have been looking at  for a while however I could not figure out how to make the GA distinguish by the parameters. So far I registered at GA and I have the unique code and I can include this to the page: Additionally this web application is implemented with Play framework Thanks in advance!","google analytic simple visitor count i be new to ga and i have the follow scenario : i have a website that do not require the ga service at all except for one page . this page 's url something like this : what i try to achieve be to count the visitor for the different event specify in the parameter . -LRB- so later i can retrieve this information and i can show how many people visit a particular event 's site -RRB- . i have be look at for a while however i could not figure out how to make the ga distinguish by the parameter . so far i register at ga and i have the unique code and i can include this to the page : additionally this web application be implement with play framework thanks in advance !",133,0
15224,Questions,"Use PHP composer to clone git repo
 I'm trying to use  composer to automatically clone git repository from github that isn't  packagist but I can't figure out what am I doing wrong. I thing I have to include it among repositories like: and then probably list it in require section. It should be similar to  package-2 this emample but it doesn't work. It just throws: Have anyone tried to do something like this already?","use php composer to clone git repo i 'm try to use composer to automatically clone git repository from github that be n't packagist but i ca n't figure out what be i do wrong . i thing i have to include it among repository like : and then probably list it in require section . it should be similar to package-2 this emample but it do n't work . it just throw : have anyone try to do something like this already ?",77,0.6666666666666666
15225,Questions,"How to add title attribute of option tag when using JTHML in Joomla
 option tag has title attribute to display extra information about element. But when I create a selection in Joomla with JHTML, for example: I can't add title attribute to my elements. Is there any way we could add title attribute to select. option when using JHTML? Thank you for answers!","how to add title attribute of option tag when use jthml in joomla option tag have title attribute to display extra information about element . but when i create a selection in joomla with jhtml , for example : i ca n't add title attribute to my element . be there any way we could add title attribute to select . option when use jhtml ? thank you for answer !",63,1
15226,Questions,"How to click on multiple links on multiple pages in webBrowser
 Iam Unable to do this from past one week. I want to click on multiple links n multiple web pages using webBrowser in C Following is the code please help me in this regard.","how to click on multiple link on multiple page in webbrowser iam unable to do this from past one week . i want to click on multiple link n multiple web page use webbrowser in c following be the code please help me in this regard .",45,0
15227,Questions,"Merge Query taking more than 12 hours to execute any optimisation
 I have the following query taking 12 hrs to execute, is it possible to optimise? The DRV_START_DATE of table YYYYY is of NUMBER datatype , so converting the input values to to_number will help.","merge query take more than 12 hour to execute any optimisation i have the follow query take 12 hr to execute , be it possible to optimise ? the drv start date of table yyyyy be of number datatype , so convert the input value to to number will help .",45,0.25
15228,Questions,"Method/IBAction stuck in infinite loop. Still no success
 Now this may sound like my earlier problem/question but I've changed and tried a few things that were answered in my other questions to try to make it work, but I've still got the same problem. I am observing a core data property from within a NSManagedObject sub-class and the method that gets called when the property changes calls another method but in this method it adds Core Data objects which triggers the KVO method which triggers the method again and so forth. Or so it seems, I'm not too sure about that because something different seems to happen, here is the series of events … I click a button syncing with iCal (this in an IBAction with the exact same code thats in the method syncKVO). This sync works fine. I add an object to my outline view. All is well. I change its name which triggers the KVO Declaration (because I changed the 'name' property) which syncs with iCal. Works fine. I delete the object I just added and somehow it triggers the KVO declaration (thus triggering the method) and puts me into an infinite loop . Now for some code. Code inside the NSManagedObject Subclass (called JGManagedObject) … The KVO Declaration (inside the App Delegate) … The Method (also inside the App Delegate)… What I've tried … Filtering the Keypaths that call the KVO Declaration with Detaching and reattaching observers with but with that it works the first time but stops the method the second time saying that it cannot remove the observer because it is not observing, which doesn't make sense because I added the observer again the first time. That is why I left this code out of the actual method else it would stop on the second sync. I'm not sure whats going on with this, I think I've tried everything. Whats gone wrong? Any help would be greatly appreciated.","method/ibaction stick in infinite loop . still no success now this may sound like my earlier problem/question but i 've change and try a few thing that be answer in my other question to try to make it work , but i 've still get the same problem . i be observe a core data property from within a nsmanagedobject sub-class and the method that get call when the property change call another method but in this method it add core data object which trigger the kvo method which trigger the method again and so forth . or so it seem , i 'm not too sure about that because something different seem to happen , here be the series of event ... i click a button sync with ical -LRB- this in an ibaction with the exact same code that in the method synckvo -RRB- . this sync work fine . i add an object to my outline view . all be well . i change its name which trigger the kvo declaration -LRB- because i change the ` name ' property -RRB- which sync with ical . work fine . i delete the object i just add and somehow it trigger the kvo declaration -LRB- thus trigger the method -RRB- and put me into an infinite loop . now for some code . code inside the nsmanagedobject subclass -LRB- call jgmanagedobject -RRB- ... the kvo declaration -LRB- inside the app delegate -RRB- ... the method -LRB- also inside the app delegate -RRB- ... what i 've try ... filter the keypath that call the kvo declaration with detach and reattach observer with but with that it work the first time but stop the method the second time say that it can not remove the observer because it be not observe , which do n't make sense because i add the observer again the first time . that be why i leave this code out of the actual method else it would stop on the second sync . i 'm not sure what go on with this , i think i 've try everything . what go wrong ? any help would be greatly appreciate .",324,0
15229,Questions,"Make your own folders in an app like iOS
 Does anyone know how to make iOS folders in your own app? I'm talking about the same kind of folders you can put your apps in on an iPhone/iPad.","make your own folder in an app like io do anyone know how to make io folder in your own app ? i 'm talk about the same kind of folder you can put your app in on an iphone/ipad .",38,0.5
15230,Questions,"How can I generate class diagrams from Java code that can be used to create new sequence diagrams
 Here is what I want to do: Generate class diagrams Import/open class diagrams in to a UML editor (e. g. ClassA with method Foo(), and ClassB) I can then create create new sequence diagrams manually by leveraging the data I imported from the class diagram (e. g. ClassB calls Foo() in ClassA) How can I accomplish this?","how can i generate class diagram from java code that can be use to create new sequence diagram here be what i want to do : generate class diagram import/open class diagram in to a uml editor -LRB- e. g. classa with method foo -LRB- -RRB- , and classb -RRB- i can then create create new sequence diagram manually by leverage the data i import from the class diagram -LRB- e. g. classb call foo -LRB- -RRB- in classa -RRB- how can i accomplish this ?",75,0.4
15231,Questions,"Access count on another table doesn't work
 I have a Posts table and PostComments table of a blog system. I want to count and sort the posts by comment count but my query won't work. : I also tried: But have error You tried to execute a query that does not include specified expression 'PostID' as a part of an aggregate function.","access count on another table do n't work i have a post table and postcomment table of a blog system . i want to count and sort the post by comment count but my query wo n't work . : i also try : but have error you try to execute a query that do not include specify expression ` postid ' as a part of an aggregate function .",62,0
15232,Questions,"List the members of a facebook group via API
 Is is possible to list the members of a Facebook group using the Facebook API? If yes, how?","list the member of a facebook group via api be be possible to list the member of a facebook group use the facebook api ? if yes , how ?",27,0.5
15233,Questions,"Does anyone kown any open source Stock Control System with ASP. NET or ASP. NET MVC
 Does anyone kown any open source Stock Control Systems with ASP. NET or ASP. NET MVC? I'm planning to help my friend to build a website to manage his products after work. The very basic functions should contain Membership, Low Stock Notice, Best Before Notice and so on. I would love to try ASP. NET MVC with this application? If someone interest this application we could set up a project or Open Source project and work together. I'm also planning to use Repository Pattern with Castle Windsor components, and the SQL TO Linq or NHibernate. By the way, I'm a junior C developer in UK.","do anyone kown any open source stock control system with asp . net or asp . net mvc do anyone kown any open source stock control system with asp . net or asp . net mvc ? i 'm plan to help my friend to build a website to manage his product after work . the very basic function should contain membership , low stock notice , best before notice and so on . i would love to try asp . net mvc with this application ? if someone interest this application we could set up a project or open source project and work together . i 'm also plan to use repository pattern with castle windsor component , and the sql to linq or nhibernate . by the way , i 'm a junior c developer in uk .",121,0
15234,Questions,"How to create nested tables in SQLite database? ? (android)
 i want to create a nested sqlite database in android. ie. I want a particular field in a table to have its whole new set of values in the form of a distinct table.","how to create nested table in sqlite database ? ? -LRB- android -RRB- i want to create a nested sqlite database in android . ie . i want a particular field in a table to have its whole new set of value in the form of a distinct table .",44,0.75
15235,Questions,"Is it possible to add a first and latest posts link? 
 I'm using the following code to show one post in a page (Blog pages show at most is set to 1 post): So now I got a prev and next link in my front page. I would like to know if is possible to add a first and latest posts link? EDIT: By First and Latest posts I mean, for instance, Since I only allow one post per page, only one post will be shown. I would like a link for post number 1 and 8 in the example below: 1 2 3 4 5 6 7 8","be it possible to add a first and late post link ? i 'm use the follow code to show one post in a page -LRB- blog page show at most be set to 1 post -RRB- : so now i get a prev and next link in my front page . i would like to know if be possible to add a first and late post link ? edit : by first and late post i mean , for instance , since i only allow one post per page , only one post will be show . i would like a link for post number 1 and 8 in the example below : 1 2 3 4 5 6 7 8",110,1
15236,Questions,"Does SQL Server CE support synchronization of Spatial Data type? 
 Does Sql Server support replication to SQL Server CE? In the documentation, SQL server CE seems to be not supporting the st_geometry type.","do sql server ce support synchronization of spatial data type ? do sql server support replication to sql server ce ? in the documentation , sql server ce seem to be not support the st geometry type .",34,0.25
15237,Questions,"Why is it better to catch exception high in the callstack rather as soon as it can be handled? 
 I've read in a couple of places that its better to catch exceptions higher up in the callstack but I havent been able to find the justification for this statement. Scott Hanselman :  7417e126-6c6c-4e7c-97bc-5e0f3145bbe6 Remember that Application_Error exists. Catch exceptions as high as you can, not as low. I believe exception should be caught where it can be handled, high or low doesn't matter. Is it not true? If not then why? Please add an example with your answer if possible. Thanks","why be it better to catch exception high in the callstack rather as soon as it can be handle ? i 've read in a couple of place that its better to catch exception high up in the callstack but i havent be able to find the justification for this statement . scott hanselman : 7417e126-6c6c-4e7c-97bc-5e0f3145bbe6 remember that application error exist . catch exception as high as you can , not as low . i believe exception should be catch where it can be handle , high or low do n't matter . be it not true ? if not then why ? please add an example with your answer if possible . thanks",103,0
15238,Questions,"How to delete a heaped object in the Python wrapper generated with SWIG? 
 I am developing a Python module along with a C++ library. In the C++ code, I have a function which returns a heaped object as follows. But when I use this function on the Python side, I cannot delete the returned object. Could anyone tell me how to delete the returned object in a Python code, please? I can change the type of the return value from MyClass* to MyClass so that I can avoid this memory leak. But I do not want to touch the C++ code, because the C++ library is already in use in another place.","how to delete a heap object in the python wrapper generate with swig ? i be develop a python module along with a c + + library . in the c + + code , i have a function which return a heap object as follow . but when i use this function on the python side , i can not delete the return object . could anyone tell me how to delete the return object in a python code , please ? i can change the type of the return value from myclass * to myclas so that i can avoid this memory leak . but i do not want to touch the c + + code , because the c + + library be already in use in another place .",113,1
15239,Questions,"How to remove empty values from multidimensional array in PHP? 
 I've been looking a lot of answers, but, none of them are working for me: I have this array under $quantities variable. If i print_r, i got this: But, im looking for a way to remove those with empty values like [12 [1 and [2 and keep everything else. Thanks. Sorry if this looks kinda simple, im a newbie and i dont know how to do it. Tried a lot of the functions on the official php docs and none of them worked. I've used this one: But i get this: Array( [10 = Array ( [25. 00 = 1 ) ) Is almost what i want, but, i would like to remove [12 [1 and [2 arrays.","how to remove empty value from multidimensional array in php ? i 've be look a lot of answer , but , none of them be work for me : i have this array under $ quantity variable . if i print r , i get this : but , im look for a way to remove those with empty value like -LRB- 12 -LRB- 1 and -LRB- 2 and keep everything else . thanks . sorry if this look kinda simple , im a newbie and i dont know how to do it . try a lot of the function on the official php doc and none of them work . i 've use this one : but i get this : array -LRB- -LRB- 10 = array -LRB- -LRB- 25 . 00 = 1 -RRB- -RRB- be almost what i want , but , i would like to remove -LRB- 12 -LRB- 1 and -LRB- 2 array .",129,0.3333333333333333
15240,Questions,"Calculus Leibniz' notation
 I'm currently doing integration by parts, and I'm finding that the notation is what makes it tough for me. So I looked it up and found that: $$int u(x)v'(x)dx= u(x)v(x) - int u'(x)v(x)dx$$ But the wikipedia said that this above equality is the same as: $$ int u dv = uv - int v du $$ I think I have located my problem: I don't see how these 2 are equal at all. How could for example know that $$int u(x)v'(x) dx = int udv$$ I can't really see the equivalence here.","calculus leibniz ' notation i 'm currently do integration by part , and i 'm find that the notation be what make it tough for me . so i look it up and find that : $ $ int u -LRB- x -RRB- v ' -LRB- x -RRB- dx = u -LRB- x -RRB- v -LRB- x -RRB- - int u ' -LRB- x -RRB- v -LRB- x -RRB- dx $ $ but the wikipedia say that this above equality be the same as : $ $ int u dv = uv - int v du $ $ i think i have locate my problem : i do n't see how these 2 be equal at all . how could for example know that $ $ int u -LRB- x -RRB- v ' -LRB- x -RRB- dx = int udv $ $ i ca n't really see the equivalence here .",95,1
15241,Questions,"Critical Issue with logic tags of Struts1 when session expires
 I'm using struts1. 3. 8. I'm setting a session expiry time. After the session expires it will redirect to login page. I'm using &lt; logic: notEmpty&gt; tag in login page. So when the session is live it is working well. When the session expires, it is still displaying the data, although it should not. How to handle it? Any reply is highly appricated. Thanks in advance, Laxman Chowdary","critical issue with logic tag of struts1 when session expire i 'm use struts1 . 3 . 8 . i 'm set a session expiry time . after the session expire it will redirect to login page . i 'm use &lt; logic : notempty &gt; tag in login page . so when the session be live it be work well . when the session expire , it be still display the data , although it should not . how to handle it ? any reply be highly appricat . thanks in advance , laxman chowdary",78,0.6666666666666666
15242,Questions,"Android v2. 2-2. 3. 5: WebView : loadDataWithBaseURL : will only load page once
 When I'm loading a page using . loadData or . loadDataWithBaseURL , the system will load a page once. After that, subsequent calls do not work. In 4. 0. 3, if I were to call the function a second time with new data, it does change. How can I fix this for 2. 2+? Do I destroy the webview and create a new one?","android v2 . 2-2 . 3 . 5 : webview : loaddatawithbaseurl : will only load page once when i 'm load a page use . loaddata or . loaddatawithbaseurl , the system will load a page once . after that , subsequent call do not work . in 4 . 0 . 3 , if i be to call the function a second time with new data , it do change . how can i fix this for 2 . 2 + ? do i destroy the webview and create a new one ?",78,1
15243,Questions,"Java code PMD Complains about Cyclomatic Complexity , of 20
 When i ran PMD on my Java Code , one of the Error Message it is showing is The class STWeb has a Cyclomatic Complexity , of 20  . Typically my java class is of this way As you can see , as per my business requirements , i need to code the class with many if's and if else so the reason the cyclocomplexity has ncreased , please tell me what is feasible approach as per the standard for this ? ?","java code pmd complain about cyclomatic complexity , of 20 when i run pmd on my java code , one of the error message it be show be the class stweb have a cyclomatic complexity , of 20 . typically my java class be of this way as you can see , as per my business requirement , i need to code the class with many if 's and if else so the reason the cyclocomplexity have ncreas , please tell me what be feasible approach as per the standard for this ? ?",94,0.5
15244,Questions,"Where can I find a log file that logs ports error messages in FreeBSD? 
 I looked in /var/log/ but there isn't any log files that records ports log, and I just found this person asking the same thing in other forum and get an answer which stating there is no such file. If that's the case how should I read error messages? with more?","where can i find a log file that log port error message in freebsd ? i look in / var/log / but there be n't any log file that record port log , and i just find this person ask the same thing in other forum and get an answer which state there be no such file . if that ' the case how should i read error message ? with more ?",65,1
15245,Questions,"Customize one of menu item background on Joomla
 I've been trying to customize one the menu item on the joomla template i've currently use. Some of the menu I've used before normally display item ID when you view the source code but my template doesn't display any at all. Anyhow I created the css code below hoping this will meet my goal but it didn't work. What I'm trying to accomplish is make the APPLY NOW an item 30 on my administrative main menu panel column turn the background into RED before any hover or any activities. You could view my temp link at  getvms. net/home I really appreciate if you could help me. Thank you! code:","customize one of menu item background on joomla i 've be try to customize one the menu item on the joomla template i 've currently use . some of the menu i 've use before normally display item id when you view the source code but my template do n't display any at all . anyhow i create the cs code below hop this will meet my goal but it do n't work . what i 'm try to accomplish be make the apply now an item 30 on my administrative main menu panel column turn the background into red before any hover or any activity . you could view my temp link at getvm . net/home i really appreciate if you could help me . thank you ! code :",118,0.6666666666666666
15246,Questions,"find maximum sum of elements in an array such that not more than k elements are adjacent
 This is a duplicated of  removal of billboards from given ones , I have read the answers to this question (and others) carefully, but i still cant wrap me head around it ? what is soulcheck mean in his  9377318 answer ? I dont want code, I just want the algorithm explained in plain english. and if an example is provided I'll greatly appreciate it .","find maximum sum of element in an array such that not more than k element be adjacent this be a duplicate of removal of billboard from give one , i have read the answer to this question -LRB- and other -RRB- carefully , but i still cant wrap me head around it ? what be soulcheck mean in his 9377318 answer ? i dont want code , i just want the algorithm explain in plain english . and if an example be provide i 'll greatly appreciate it .",85,1
15247,Questions,"What is the best way to position a div in css? 
 I'm trying to place this menu: &lt; div class=@left-menu style=@left: 123px; top: 355px@&gt; &lt; ul&gt; &lt; li&gt; Categories &lt; /li&gt; &lt; li&gt; Weapons &lt; /li&gt; &lt; li&gt; Armor &lt; /li&gt; &lt; li&gt; Manuals &lt; /li&gt; &lt; li&gt; Sustenance &lt; /li&gt; &lt; li&gt; Test &lt; /li&gt; &lt; /ul&gt; &lt; /div&gt; on the left hand side of the page. The problem is that if I use absolute or fixed values, different screen sizes will render the navigation bar differently. I also have a second div that contains all the main content which also needs to be moved to the right, so far I'm using relative values which seems to work no matter the screen size.","what be the best way to position a div in cs ? i 'm try to place this menu : &lt; div class = @ left-menu style = @ leave : 123px ; top : 355px @ &gt; &lt; ul &gt; &lt; li &gt; category &lt; / li &gt; &lt; li &gt; weapon &lt; / li &gt; &lt; li &gt; armor &lt; / li &gt; &lt; li &gt; manual &lt; / li &gt; &lt; li &gt; sustenance &lt; / li &gt; &lt; li &gt; test &lt; / li &gt; &lt; / ul &gt; &lt; / div &gt; on the left hand side of the page . the problem be that if i use absolute or fixed value , different screen size will render the navigation bar differently . i also have a second div that contain all the main content which also need to be move to the right , so far i 'm use relative value which seem to work no matter the screen size .",125,0.5
15248,Questions,"How to plot specific rows in GNUplot
 I have a two-column file which has 1000000 entries, that is 1000000 rows, however I don't want to plot all the data, I just want to plot the points every 100 lines? How to do this in gnuplot? Also, is it possible to specify some particular rows to plot in gnuplot?","how to plot specific row in gnuplot i have a two-column file which have 1000000 entry , that be 1000000 row , however i do n't want to plot all the data , i just want to plot the point every 100 line ? how to do this in gnuplot ? also , be it possible to specify some particular row to plot in gnuplot ?",58,1
15249,Questions,"Splitting a list
 I've scoured various resources and can't figure out how to do a rather simple operation. Right now, I have a list as follows: I want to transform this into: As I understand it, split(=) only applies to string types. Is there an equivalent method for lists? Pardon the simplicity of my question. -Dan","splitting a list i 've scour various resource and ca n't figure out how to do a rather simple operation . right now , i have a list as follow : i want to transform this into : as i understand it , split -LRB- = -RRB- only apply to string type . be there an equivalent method for list ? pardon the simplicity of my question . - dan",56,0
15250,Questions,"iPhone/iPad rotation
 How can I detect the start of a rotation and the end of the rotation on these devices? EDIT: So after your answers, how can I detect the begining and ending of the orientation change.","iphone/ipad rotation how can i detect the start of a rotation and the end of the rotation on these device ? edit : so after your answer , how can i detect the begining and end of the orientation change .",37,0.6666666666666666
15251,Questions,"Android : changing Locale within the app itself does not affect the first run
 I use the code bellow Locale locale = new Locale(ar); Locale. setDefault(locale); Configuration config = new Configuration(); config. locale = locale; context. getResources(). updateConfiguration(config, context. getResources(). getDisplayMetrics()) before setContentView in my main Activity , but the first run of the app it appears with the device local, when i rotate the app, it appears in the selected lang. can you help, tell me where is my wrong! ?","android : change locale within the app itself do not affect the first run i use the code bellow locale locale = new locale -LRB- ar -RRB- ; locale . setdefault -LRB- locale -RRB- ; configuration config = new configuration -LRB- -RRB- ; config . locale = locale ; context . getresource -LRB- -RRB- . updateconfiguration -LRB- config , context . getresource -LRB- -RRB- . getdisplaymetric -LRB- -RRB- -RRB- before setcontentview in my main activity , but the first run of the app it appear with the device local , when i rotate the app , it appear in the select lang . can you help , tell me where be my wrong ! ?",82,0.5
15252,Questions,"Find time duration
 I have two date fields with times. They are 1. 2008-06-09 10: 18: 00. 000 2. 2008-06-10 11: 20: 00. 000 I have to find the difference between the above two dates in the format - 24 hour: 2 minutes: 0 seconds Is there any method to get this result in sql 2000?","find time duration i have two date field with time . they be 1 . 2008-06-09 10 : 18 : 00 . 000 2 . 2008-06-10 11 : 20 : 00 . 000 i have to find the difference between the above two date in the format - 24 hour : 2 minute : 0 second be there any method to get this result in sql 2000 ?",56,0.25
15253,Questions,"Javascript parser generator
 I've seen some javascript parser generators: Jison (  ) PEG. js (  ) ANTLR (  ) JS/CC (  ) Does any one have any experience with them? What are the pros and cons? Are these libraries ready for production? And performance? EDIT : I want to parse and run a different language in javascript","javascript parser generator i 've see some javascript parser generator : jison -LRB- -RRB- peg . j -LRB- -RRB- antlr -LRB- -RRB- js/cc -LRB- -RRB- do any one have any experience with them ? what be the pro and con ? be these library ready for production ? and performance ? edit : i want to parse and run a different language in javascript",61,0.6666666666666666
15254,Questions,"Custom WordPress Installation
 I am wondering whether there is an updated version of the methods described in the post below for customising the WordPress install.","custom wordpres installation i be wonder whether there be an update version of the method describe in the post below for customise the wordpres install .",25,1
15255,Questions,"How to use form_remote_tag together with validations? 
 I would like to have Ajax form in Rails so i'm using form_remote_tag. The fieldi would like to submit is email address - how can i use the Rails validations togetherwith form_remote_tag?","how to use form remote tag together with validation ? i would like to have ajax form in rail so i 'm use form remote tag . the fieldi would like to submit be email address - how can i use the rail validation togetherwith form remote tag ?",40,0.6666666666666666
15256,Questions,"tfs unified diff file generation. header line mismatch with patch command
 I am trying to generate diff file (patch file) and apply this patch to some already deployed folder. I am running the following command to generate diff file: tf diff version. asp /format: unified &gt; C: patch. diff It generates something like: Comparing local to latest: C: devfolderversion. aspFile: version. asp=================================================================== --- version. asp (local) 2011-06-17 09: 18 text, after file name, should not be here +++ version. asp; 958 (server) 2011-09-19 14: 27 the same here The problem appears on the line which is bold. The UNIX patch application does not recognize file names because these lines should contain only the file name without any additional info. If I remove text after file name on those lines, patch will run successfully. So my question is: is it possible to generate diff file from tf diff without such information in the header so that it is compatible with patch ? There is an alternative like applying regex and replacing such lines but it would be the last attempt to make it working. Thank you","tf unify diff file generation . header line mismatch with patch command i be try to generate diff file -LRB- patch file -RRB- and apply this patch to some already deploy folder . i be run the follow command to generate diff file : tf diff version . asp / format : unify &gt; c : patch . diff it generate something like : compare local to late : c : devfolderversion . aspfile : version . asp = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = -- version . asp -LRB- local -RRB- 2011-06-17 09 : 18 text , after file name , should not be here + + + version . asp ; 958 -LRB- server -RRB- 2011-09-19 14 : 27 the same here the problem appear on the line which be bold . the unix patch application do not recognize file name because these line should contain only the file name without any additional info . if i remove text after file name on those line , patch will run successfully . so my question be : be it possible to generate diff file from tf diff without such information in the header so that it be compatible with patch ? there be an alternative like apply regex and replace such line but it would be the last attempt to make it work . thank you",185,0.4
15257,Questions,"ID in URL not hiding other divs
 so Im building a script where it will hide divs based upon which ID is in the url. This is what I have so far: However it is still showing all of them even with an id appended in the URL. Any ideas?","id in url not hide other div so im building a script where it will hide div base upon which id be in the url . this be what i have so far : however it be still show all of them even with an id append in the url . any idea ?",50,0
15258,Questions,"How to Integrate iAd into Our iphone 3. 0
 How To Integrate iAd into Your iPhone App . navigate to DeploymentiPhone OS Deployment Target, and change the value to iPhone OS 3. 0","how to integrate iad into our iphone 3 . 0 how to integrate iad into your iphone app . navigate to deploymentiphone o deployment target , and change the value to iphone o 3 . 0",33,0.3333333333333333
15259,Questions,"Linq distinct not working correctly
 I'm having a strange problem with a linq query. I'm using LINQPad 4 to make some a query that uses regular expression using LinqToSQL as the LinqPad driver. Here's the query that I'm trying to make : As you can see I'm trying to extract data from a text description in a log table using groups. The query works, but the Distinct doesn't want to work, it returns a line for all Match. I have read that distinct should work with anonymous type, matching each property. Even more strange is that distinct does actually do something, it orders the values alphabetically by the FamilyCode (and then by ProductPrefix, etc. ). Has someone an idea on why this isn't working? Thanks Here is what is displayed in the SQL tab of LinqPad :","linq distinct not work correctly i 'm have a strange problem with a linq query . i 'm use linqpad 4 to make some a query that use regular expression use linqtosql as the linqpad driver . here ' the query that i 'm try to make : as you can see i 'm try to extract data from a text description in a log table use group . the query work , but the distinct do n't want to work , it return a line for all match . i have read that distinct should work with anonymous type , match each property . even more strange be that distinct do actually do something , it order the value alphabetically by the familycode -LRB- and then by productprefix , etc. -RRB- . have someone an idea on why this be n't work ? thanks here be what be display in the sql tab of linqpad :",137,0.6666666666666666
15260,Questions,"jQuery . show, . fadeIn not visible with IE7
 Below is the jQuery code I am attempting to use. It works well in Firefox, Opera, Chrome, Safari, but not IE7. I was at first suspicious that this was because of the : hidden selector not being supported in IE7, so I tried to simply . show() and . fadeIn() the element without conditions (you can see this from the commented out area). However this has not proven successful. Even without the selector conditional, I am still unable to get the element to appear in IE7. But I know it is interpreting the code because both 'in result' and 'entered data' alerts are thrown. Here's the XHTML And CSS","jquery . show , . fadein not visible with ie7 below be the jquery code i be attempt to use . it work well in firefox , opera , chrome , safari , but not ie7 . i be at first suspicious that this be because of the : hidden selector not be support in ie7 , so i try to simply . show -LRB- -RRB- and . fadein -LRB- -RRB- the element without condition -LRB- you can see this from the comment out area -RRB- . however this have not prove successful . even without the selector conditional , i be still unable to get the element to appear in ie7 . but i know it be interpret the code because both ` in result ' and ` enter data ' alert be throw . here ' the xhtml and cs",118,0.5
15261,Questions,"libquadmath and GNU-gsl ode solver? 
 I would like a working precision of 40 or more decimal places whilst solving an ODE. Could anyone tell me if it is possible to get higher precision results using the gsl ODE solver, perhaps using libquadmath? It looks from the gsl_odeiv2 documentation over at  Driver Driver that they only take doubles, but is this really the case? If not could anyone suggest an alternative? Does something like 'odeint' support higher than double precision? Do I have to write my own from scratch? (For reference my specific problem is at:  Writing Runge-Kutta ODE solver using gsl , now with the bug fixed thanks to Daniel Fischer)","libquadmath and gnu-gsl ode solver ? i would like a work precision of 40 or more decimal place whilst solve an ode . could anyone tell me if it be possible to get high precision result use the gsl ode solver , perhaps use libquadmath ? it look from the gsl odeiv2 documentation over at driver driver that they only take double , but be this really the case ? if not could anyone suggest an alternative ? do something like ` odeint ' support high than double precision ? do i have to write my own from scratch ? -LRB- for reference my specific problem be at : write runge-kutta ode solver use gsl , now with the bug fix thanks to daniel fischer -RRB-",114,0.6666666666666666
